date,tournament,patch,w_l,side,vs,bans,bans_vs,picks,picks_vs,players,ban1,ban2,ban3,ban4,ban5,ban_vs1,ban_vs2,ban_vs3,ban_vs4,ban_vs5,pick_top,pick_jg,pick_mid,pick_bot,pick_sup,pick_vs_top,pick_vs_jg,pick_vs_mid,pick_vs_bot,pick_vs_sup,player_top,player_jg,player_mid,player_bot,player_sup
2025-05-29,KR LCK 2025 Rounds 1-2,25.1,Win,Blue,OKSavingsBank BRION,"Yone,Rumble,Ahri,Alistar,Varus","Vi,Pantheon,Gwen,Senna,Braum","Sion,Wukong,Taliyah,Kai'Sa,Neeko","Yorick,Xin Zhao,Azir,Kalista,Renata Glasc","Rich,Sponge,kyeahoo,LazyFeel,Andil",Yone,Rumble,Ahri,Alistar,Varus,Vi,Pantheon,Gwen,Senna,Braum,Sion,Wukong,Taliyah,Kai'Sa,Neeko,Yorick,Xin Zhao,Azir,Kalista,Renata Glasc,Rich,Sponge,kyeahoo,LazyFeel,Andil
2025-05-29,KR LCK 2025 Rounds 1-2,25.1,Loss,Red,OKSavingsBank BRION,"Vi,Yone,Ahri,Nocturne,Braum","Pantheon,Ryze,Poppy,Alistar,Senna","Jayce,Trundle,Sylas,Ezreal,Leona","Rumble,Zed,Viktor,Varus,Rell","Rich,Sponge,kyeahoo,LazyFeel,Andil",Vi,Yone,Ahri,Nocturne,Braum,Pantheon,Ryze,Poppy,Alistar,Senna,Jayce,Trundle,Sylas,Ezreal,Leona,Rumble,Zed,Viktor,Varus,Rell,Rich,Sponge,kyeahoo,LazyFeel,Andil
2025-05-29,KR LCK 2025 Rounds 1-2,25.1,Win,Blue,OKSavingsBank BRION,"Yone,Annie,Orianna,Alistar,Aurora","Vi,Ryze,Pantheon,Gnar,Jax","Ambessa,Nocturne,Ahri,Senna,Nautilus","Gwen,Sejuani,Corki,Draven,Poppy","Rich,Sponge,kyeahoo,LazyFeel,Andil",Yone,Annie,Orianna,Alistar,Aurora,Vi,Ryze,Pantheon,Gnar,Jax,Ambessa,Nocturne,Ahri,Senna,Nautilus,Gwen,Sejuani,Corki,Draven,Poppy,Rich,Sponge,kyeahoo,LazyFeel,Andil
2025-05-31,KR LCK 2025 Rounds 1-2,25.1,Loss,Red,KT Rolster,"Vi,Rumble,Jayce,Rakan,Kalista","Neeko,Poppy,Pantheon,Alistar,Senna","Gnar,Trundle,Azir,Varus,Rell","Gwen,Xin Zhao,Taliyah,Jhin,Leona","Rich,Sponge,kyeahoo,LazyFeel,Andil",Vi,Rumble,Jayce,Rakan,Kalista,Neeko,Poppy,Pantheon,Alistar,Senna,Gnar,Trundle,Azir,Varus,Rell,Gwen,Xin Zhao,Taliyah,Jhin,Leona,Rich,Sponge,kyeahoo,LazyFeel,Andil
2025-05-31,KR LCK 2025 Rounds 1-2,25.1,Loss,Blue,KT Rolster,"Ryze,Rumble,Nidalee,Lulu,Alistar","Vi,Kalista,Neeko,Xayah,Braum","Sion,Poppy,Viktor,Zeri,Nautilus","Ornn,Wukong,Ahri,Senna,Rakan","Rich,Sponge,kyeahoo,LazyFeel,Andil",Ryze,Rumble,Nidalee,Lulu,Alistar,Vi,Kalista,Neeko,Xayah,Braum,Sion,Poppy,Viktor,Zeri,Nautilus,Ornn,Wukong,Ahri,Senna,Rakan,Rich,Sponge,kyeahoo,LazyFeel,Andil
,KR LCK 2025 Rounds 3-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25,KR LCK 2025 Rounds 3-5,25.14,Win,Red,OKSavingsBank BRION,"Pantheon,Azir,Taliyah,Sivir,Senna","Neeko,Gwen,Varus,Orianna,Rumble","Ambessa,Wukong,Aurora,Miss Fortune,Poppy","Sion,Xin Zhao,Annie,Corki,Alistar","Rich,Sponge,kyeahoo,Teddy,Andil",Pantheon,Azir,Taliyah,Sivir,Senna,Neeko,Gwen,Varus,Orianna,Rumble,Ambessa,Wukong,Aurora,Miss Fortune,Poppy,Sion,Xin Zhao,Annie,Corki,Alistar,Rich,Sponge,kyeahoo,Teddy,Andil
2025-07-25,KR LCK 2025 Rounds 3-5,25.14,Loss,Blue,OKSavingsBank BRION,"Nocturne,Yone,Varus,Zed,Lee Sin","Pantheon,Gwen,Taliyah,Jayce,Xayah","K'Sante,Jarvan IV,Ryze,Sivir,Rakan","Renekton,Nidalee,Cassiopeia,Kai'Sa,Rell","Rich,Sponge,kyeahoo,Teddy,Andil",Nocturne,Yone,Varus,Zed,Lee Sin,Pantheon,Gwen,Taliyah,Jayce,Xayah,K'Sante,Jarvan IV,Ryze,Sivir,Rakan,Renekton,Nidalee,Cassiopeia,Kai'Sa,Rell,Rich,Sponge,kyeahoo,Teddy,Andil
2025-07-25,KR LCK 2025 Rounds 3-5,25.14,Loss,Red,OKSavingsBank BRION,"Pantheon,Rell,Taliyah,Rakan,Kai'Sa","Neeko,Varus,Gwen,Xayah,Tahm Kench","Rumble,Trundle,Azir,Lucian,Leona","Aatrox,Vi,Ahri,Ezreal,Braum","Rich,Sponge,kyeahoo,Teddy,Andil",Pantheon,Rell,Taliyah,Rakan,Kai'Sa,Neeko,Varus,Gwen,Xayah,Tahm Kench,Rumble,Trundle,Azir,Lucian,Leona,Aatrox,Vi,Ahri,Ezreal,Braum,Rich,Sponge,kyeahoo,Teddy,Andil
2025-07-27,KR LCK 2025 Rounds 3-5,25.14,Win,Blue,DN Freecs,"Alistar,Varus,Gwen,Leona,Karma","Pantheon,Wukong,Jayce,Jarvan IV,Lee Sin","K'Sante,Viego,Ryze,Ezreal,Neeko","Aatrox,Skarner,Cassiopeia,Corki,Bard","Rich,Sponge,kyeahoo,Teddy,Andil",Alistar,Varus,Gwen,Leona,Karma,Pantheon,Wukong,Jayce,Jarvan IV,Lee Sin,K'Sante,Viego,Ryze,Ezreal,Neeko,Aatrox,Skarner,Cassiopeia,Corki,Bard,Rich,Sponge,kyeahoo,Teddy,Andil
2025-07-27,KR LCK 2025 Rounds 3-5,25.14,Loss,Red,DN Freecs,"Pantheon,Gwen,Ahri,Poppy,Xayah","Wukong,Varus,Jayce,Neeko,Alistar","Ambessa,Vi,Aurora,Kai'Sa,Rakan","Sion,Trundle,Azir,Sivir,Rell","Rich,Sponge,kyeahoo,Teddy,Andil",Pantheon,Gwen,Ahri,Poppy,Xayah,Wukong,Varus,Jayce,Neeko,Alistar,Ambessa,Vi,Aurora,Kai'Sa,Rakan,Sion,Trundle,Azir,Sivir,Rell,Rich,Sponge,kyeahoo,Teddy,Andil
2025-07-27,KR LCK 2025 Rounds 3-5,25.14,Win,Red,DN Freecs,"Pantheon,Vi,Varus,Neeko,Rakan","Aurora,Wukong,Gwen,Xayah,Alistar","Ornn,Xin Zhao,Taliyah,Lucian,Nautilus","Rumble,Nocturne,Orianna,Zeri,Lulu","Rich,Sponge,kyeahoo,Teddy,Andil",Pantheon,Vi,Varus,Neeko,Rakan,Aurora,Wukong,Gwen,Xayah,Alistar,Ornn,Xin Zhao,Taliyah,Lucian,Nautilus,Rumble,Nocturne,Orianna,Zeri,Lulu,Rich,Sponge,kyeahoo,Teddy,Andil
2025-07-30,KR LCK 2025 Rounds 3-5,25.14,Win,Blue,Dplus KIA,"Vi,Varus,Trundle,Alistar,Corki","Pantheon,Poppy,Annie,Lucian,Kai'Sa","Gwen,Wukong,Taliyah,Miss Fortune,Rell","Aurora,Xin Zhao,Twisted Fate,Ezreal,Braum","Rich,Sponge,kyeahoo,Teddy,Andil",Vi,Varus,Trundle,Alistar,Corki,Pantheon,Poppy,Annie,Lucian,Kai'Sa,Gwen,Wukong,Taliyah,Miss Fortune,Rell,Aurora,Xin Zhao,Twisted Fate,Ezreal,Braum,Rich,Sponge,kyeahoo,Teddy,Andil
2025-07-30,KR LCK 2025 Rounds 3-5,25.14,Loss,Red,Dplus KIA,"Pantheon,Varus,Vi,Senna,Alistar","Poppy,Nocturne,Trundle,Jhin,Rakan","Rumble,Sejuani,Yone,Corki,Neeko","Ambessa,Skarner,Azir,Sivir,Karma","Rich,Sponge,kyeahoo,Teddy,Andil",Pantheon,Varus,Vi,Senna,Alistar,Poppy,Nocturne,Trundle,Jhin,Rakan,Rumble,Sejuani,Yone,Corki,Neeko,Ambessa,Skarner,Azir,Sivir,Karma,Rich,Sponge,kyeahoo,Teddy,Andil
2025-07-30,KR LCK 2025 Rounds 3-5,25.14,Loss,Blue,Dplus KIA,"Senna,Nocturne,Vi,Lee Sin,Zed","Pantheon,Annie,Trundle,Orianna,Ryze","Sion,Jarvan IV,Cassiopeia,Varus,Alistar","Cho'Gath,Viego,Sylas,Jhin,Nautilus","Rich,Sponge,kyeahoo,Teddy,Andil",Senna,Nocturne,Vi,Lee Sin,Zed,Pantheon,Annie,Trundle,Orianna,Ryze,Sion,Jarvan IV,Cassiopeia,Varus,Alistar,Cho'Gath,Viego,Sylas,Jhin,Nautilus,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-02,KR LCK 2025 Rounds 3-5,25.14,Loss,Red,BNK FEARX,"Pantheon,Azir,Gwen,Ambessa,Neeko","Taliyah,Aurora,Wukong,Akali,Galio","Rumble,Trundle,Ahri,Jhin,Alistar","Aatrox,Nocturne,Orianna,Varus,Rell","Rich,Sponge,kyeahoo,Teddy,Andil",Pantheon,Azir,Gwen,Ambessa,Neeko,Taliyah,Aurora,Wukong,Akali,Galio,Rumble,Trundle,Ahri,Jhin,Alistar,Aatrox,Nocturne,Orianna,Varus,Rell,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-02,KR LCK 2025 Rounds 3-5,25.14,Win,Blue,BNK FEARX,"Taliyah,Aurora,Wukong,Sivir,Kai'Sa","Azir,Gwen,Pantheon,Karma,Rakan","Renekton,Xin Zhao,Viktor,Senna,Nautilus","K'Sante,Vi,Ryze,Corki,Neeko","Rich,Sponge,kyeahoo,Teddy,Andil",Taliyah,Aurora,Wukong,Sivir,Kai'Sa,Azir,Gwen,Pantheon,Karma,Rakan,Renekton,Xin Zhao,Viktor,Senna,Nautilus,K'Sante,Vi,Ryze,Corki,Neeko,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-02,KR LCK 2025 Rounds 3-5,25.14,Win,Red,BNK FEARX,"Azir,Pantheon,Lucian,Poppy,Karma","Taliyah,Wukong,Sion,Miss Fortune,Rakan","Ambessa,Jarvan IV,Aurora,Zeri,Lulu","Gwen,Naafiri,Galio,Sivir,Leona","Rich,Sponge,kyeahoo,Teddy,Andil",Azir,Pantheon,Lucian,Poppy,Karma,Taliyah,Wukong,Sion,Miss Fortune,Rakan,Ambessa,Jarvan IV,Aurora,Zeri,Lulu,Gwen,Naafiri,Galio,Sivir,Leona,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-07,KR LCK 2025 Rounds 3-5,25.15,Loss,Red,DN Freecs,"Pantheon,Trundle,Orianna,K'Sante,Jax","Poppy,Ryze,Varus,Jayce,Ahri","Renekton,Nocturne,Sylas,Sivir,Lulu","Gragas,Jarvan IV,Galio,Kai'Sa,Neeko","Rich,Sponge,kyeahoo,Teddy,Andil",Pantheon,Trundle,Orianna,K'Sante,Jax,Poppy,Ryze,Varus,Jayce,Ahri,Renekton,Nocturne,Sylas,Sivir,Lulu,Gragas,Jarvan IV,Galio,Kai'Sa,Neeko,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-07,KR LCK 2025 Rounds 3-5,25.15,Win,Blue,DN Freecs,"Nocturne,Trundle,Sivir,Lucian,Lulu","Pantheon,Varus,Poppy,Ambessa,Kai'Sa","Aatrox,Xin Zhao,Taliyah,Jhin,Alistar","Sion,Skarner,Azir,Senna,Bard","Rich,Sponge,kyeahoo,Teddy,Andil",Nocturne,Trundle,Sivir,Lucian,Lulu,Pantheon,Varus,Poppy,Ambessa,Kai'Sa,Aatrox,Xin Zhao,Taliyah,Jhin,Alistar,Sion,Skarner,Azir,Senna,Bard,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-07,KR LCK 2025 Rounds 3-5,25.15,Loss,Blue,DN Freecs,"Orianna,Taliyah,Trundle,Alistar,Ambessa","Pantheon,Azir,Varus,Rakan,Kai'Sa","Gwen,Wukong,Aurora,Xayah,Nautilus","Rumble,Vi,Annie,Yunara,Rell","Rich,Sponge,kyeahoo,Teddy,Andil",Orianna,Taliyah,Trundle,Alistar,Ambessa,Pantheon,Azir,Varus,Rakan,Kai'Sa,Gwen,Wukong,Aurora,Xayah,Nautilus,Rumble,Vi,Annie,Yunara,Rell,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-09,KR LCK 2025 Rounds 3-5,25.15,Win,Blue,OKSavingsBank BRION,"Yone,Taliyah,Varus,Neeko,Poppy","Pantheon,Azir,Wukong,Lulu,Alistar","Gwen,Xin Zhao,Galio,Yunara,Rakan","Aurora,Vi,Cassiopeia,Kai'Sa,Rell","Rich,Sponge,kyeahoo,Teddy,Andil",Yone,Taliyah,Varus,Neeko,Poppy,Pantheon,Azir,Wukong,Lulu,Alistar,Gwen,Xin Zhao,Galio,Yunara,Rakan,Aurora,Vi,Cassiopeia,Kai'Sa,Rell,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-09,KR LCK 2025 Rounds 3-5,25.15,Loss,Red,OKSavingsBank BRION,"Pantheon,Azir,Taliyah,Poppy,Lucian","Varus,Trundle,Nocturne,Ornn,Sivir","Ambessa,Jarvan IV,Orianna,Jhin,Alistar","Rumble,Wukong,Annie,Corki,Nautilus","Rich,Sponge,kyeahoo,Teddy,Andil",Pantheon,Azir,Taliyah,Poppy,Lucian,Varus,Trundle,Nocturne,Ornn,Sivir,Ambessa,Jarvan IV,Orianna,Jhin,Alistar,Rumble,Wukong,Annie,Corki,Nautilus,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-09,KR LCK 2025 Rounds 3-5,25.15,Loss,Blue,OKSavingsBank BRION,"Yone,Taliyah,Varus,Leona,Neeko","Pantheon,Trundle,Azir,Senna,Lucian","Cho'Gath,Viego,Ryze,Aphelios,Thresh","Sion,Zed,Viktor,Sivir,Blitzcrank","Rich,Sponge,kyeahoo,Teddy,Andil",Yone,Taliyah,Varus,Leona,Neeko,Pantheon,Trundle,Azir,Senna,Lucian,Cho'Gath,Viego,Ryze,Aphelios,Thresh,Sion,Zed,Viktor,Sivir,Blitzcrank,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-14,KR LCK 2025 Rounds 3-5,25.15,Loss,Red,Dplus KIA,"Yunara,Azir,Pantheon,Alistar,Lucian","Varus,Taliyah,Wukong,Bard,Annie","Gwen,Xin Zhao,Ryze,Sivir,Karma","Aurora,Trundle,Orianna,Corki,Neeko","Rich,Sponge,kyeahoo,Teddy,Andil",Yunara,Azir,Pantheon,Alistar,Lucian,Varus,Taliyah,Wukong,Bard,Annie,Gwen,Xin Zhao,Ryze,Sivir,Karma,Aurora,Trundle,Orianna,Corki,Neeko,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-14,KR LCK 2025 Rounds 3-5,25.15,Loss,Blue,Dplus KIA,"Ambessa,Vi,Varus,Alistar,Rakan","Azir,Yunara,Taliyah,Kai'Sa,Braum","Rumble,Pantheon,Viktor,Miss Fortune,Nautilus","Ornn,Wukong,Annie,Jhin,Rell","Rich,Sponge,kyeahoo,Teddy,Andil",Ambessa,Vi,Varus,Alistar,Rakan,Azir,Yunara,Taliyah,Kai'Sa,Braum,Rumble,Pantheon,Viktor,Miss Fortune,Nautilus,Ornn,Wukong,Annie,Jhin,Rell,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-16,KR LCK 2025 Rounds 3-5,25.15,Win,Blue,BNK FEARX,"Varus,Taliyah,Neeko,Alistar,Bard","Pantheon,Azir,Yunara,Poppy,Nautilus","Aurora,Wukong,Annie,Xayah,Rakan","Gwen,Xin Zhao,Galio,Lucian,Braum","Rich,Sponge,kyeahoo,Teddy,Andil",Varus,Taliyah,Neeko,Alistar,Bard,Pantheon,Azir,Yunara,Poppy,Nautilus,Aurora,Wukong,Annie,Xayah,Rakan,Gwen,Xin Zhao,Galio,Lucian,Braum,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-16,KR LCK 2025 Rounds 3-5,25.15,Win,Blue,BNK FEARX,"Varus,Alistar,Orianna,Kai'Sa,Lulu","Yunara,Azir,Pantheon,Nocturne,Nautilus","Ambessa,Sejuani,Ryze,Sivir,Bard","Sion,Vi,Cassiopeia,Zeri,Karma","Rich,Sponge,kyeahoo,Teddy,Andil",Varus,Alistar,Orianna,Kai'Sa,Lulu,Yunara,Azir,Pantheon,Nocturne,Nautilus,Ambessa,Sejuani,Ryze,Sivir,Bard,Sion,Vi,Cassiopeia,Zeri,Karma,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-16,KR LCK 2025 Rounds 3-5,25.15,Loss,Red,BNK FEARX,"Yunara,Pantheon,Azir,Alistar,Karma","Varus,Vi,Orianna,Ambessa,Ornn","Aatrox,Trundle,Ahri,Corki,Neeko","Rumble,Jarvan IV,Taliyah,Jhin,Rell","Rich,Sponge,kyeahoo,Teddy,Andil",Yunara,Pantheon,Azir,Alistar,Karma,Varus,Vi,Orianna,Ambessa,Ornn,Aatrox,Trundle,Ahri,Corki,Neeko,Rumble,Jarvan IV,Taliyah,Jhin,Rell,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-20,KR LCK 2025 Rounds 3-5,25.16,Win,Red,DN Freecs,"Yunara,Gwen,Varus,Karma,Rakan","Poppy,Annie,Azir,Neeko,Bard","Ambessa,Pantheon,Ryze,Sivir,Leona","Sion,Wukong,Taliyah,Kai'Sa,Rell","Rich,Sponge,kyeahoo,Teddy,Andil",Yunara,Gwen,Varus,Karma,Rakan,Poppy,Annie,Azir,Neeko,Bard,Ambessa,Pantheon,Ryze,Sivir,Leona,Sion,Wukong,Taliyah,Kai'Sa,Rell,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-20,KR LCK 2025 Rounds 3-5,25.16,Win,Blue,DN Freecs,"Varus,Taliyah,Azir,Neeko,Sivir","Pantheon,Wukong,Yunara,Xayah,Bard","Aurora,Xin Zhao,Galio,Lucian,Braum","Rumble,Nocturne,Orianna,Jhin,Alistar","Rich,Sponge,kyeahoo,Teddy,Andil",Varus,Taliyah,Azir,Neeko,Sivir,Pantheon,Wukong,Yunara,Xayah,Bard,Aurora,Xin Zhao,Galio,Lucian,Braum,Rumble,Nocturne,Orianna,Jhin,Alistar,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-22,KR LCK 2025 Rounds 3-5,25.16,Loss,Blue,Dplus KIA,"Ambessa,Yone,Neeko,Braum,Varus","Yunara,Vi,Azir,Jax,Renekton","K'Sante,Viego,Taliyah,Sivir,Nautilus","Yorick,Trundle,Ahri,Jinx,Tahm Kench","Rich,Sponge,kyeahoo,Teddy,Andil",Ambessa,Yone,Neeko,Braum,Varus,Yunara,Vi,Azir,Jax,Renekton,K'Sante,Viego,Taliyah,Sivir,Nautilus,Yorick,Trundle,Ahri,Jinx,Tahm Kench,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-22,KR LCK 2025 Rounds 3-5,25.16,Win,Red,Dplus KIA,"Yunara,Azir,Gwen,Rakan,Neeko","Aurora,Taliyah,Poppy,Braum,Alistar","Rumble,Pantheon,Annie,Kai'Sa,Rell","Ornn,Wukong,Orianna,Corki,Leona","Rich,Sponge,kyeahoo,Teddy,Andil",Yunara,Azir,Gwen,Rakan,Neeko,Aurora,Taliyah,Poppy,Braum,Alistar,Rumble,Pantheon,Annie,Kai'Sa,Rell,Ornn,Wukong,Orianna,Corki,Leona,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-22,KR LCK 2025 Rounds 3-5,25.16,Loss,Red,Dplus KIA,"Yunara,Vi,Azir,Varus,Neeko","Ambessa,Poppy,Taliyah,Braum,Rakan","Gwen,Xin Zhao,Ryze,Ezreal,Alistar","Aurora,Jarvan IV,Cassiopeia,Jhin,Bard","Rich,Sponge,kyeahoo,Teddy,Andil",Yunara,Vi,Azir,Varus,Neeko,Ambessa,Poppy,Taliyah,Braum,Rakan,Gwen,Xin Zhao,Ryze,Ezreal,Alistar,Aurora,Jarvan IV,Cassiopeia,Jhin,Bard,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-29,KR LCK 2025 Rounds 3-5,25.16,Loss,Blue,BNK FEARX,"Renekton,Kai'Sa,Vi,Varus,Leona","Poppy,Yunara,Trundle,Aatrox,Skarner","K'Sante,Lee Sin,Azir,Jhin,Alistar","Sion,Sylas,Yone,Kalista,Renata Glasc","Rich,Sponge,kyeahoo,Teddy,Andil",Renekton,Kai'Sa,Vi,Varus,Leona,Poppy,Yunara,Trundle,Aatrox,Skarner,K'Sante,Lee Sin,Azir,Jhin,Alistar,Sion,Sylas,Yone,Kalista,Renata Glasc,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-29,KR LCK 2025 Rounds 3-5,25.16,Loss,Red,BNK FEARX,"Yunara,Azir,Renekton,Ahri,Galio","Aurora,Poppy,Annie,Lulu,Alistar","Ambessa,Jarvan IV,Taliyah,Lucian,Braum","Jax,Pantheon,Akali,Xayah,Rakan","Rich,Sponge,kyeahoo,Teddy,Andil",Yunara,Azir,Renekton,Ahri,Galio,Aurora,Poppy,Annie,Lulu,Alistar,Ambessa,Jarvan IV,Taliyah,Lucian,Braum,Jax,Pantheon,Akali,Xayah,Rakan,Rich,Sponge,kyeahoo,Teddy,Andil
2025-08-29,KR LCK 2025 Rounds 3-5,25.16,Win,Red,BNK FEARX,"Azir,Yunara,Pantheon,Kai'Sa,Varus","Taliyah,Annie,Aurora,Lucian,Alistar","Gwen,Xin Zhao,Orianna,Corki,Bard","Rumble,Wukong,Ryze,Sivir,Neeko","Rich,Sponge,kyeahoo,Teddy,Andil",Azir,Yunara,Pantheon,Kai'Sa,Varus,Taliyah,Annie,Aurora,Lucian,Alistar,Gwen,Xin Zhao,Orianna,Corki,Bard,Rumble,Wukong,Ryze,Sivir,Neeko,Rich,Sponge,kyeahoo,Teddy,Andil
